"dataset_id","source_pkg","object","title","slab","yi","vi","measure","article","experiment","sample","pairing","stimuli","condition","gen_difficulty","manip_type","present_style","word_status","memory_test","memory_type","gen_constraint","learning_type","stimuli_relation","gen_mode","gen_task","attention","pacing","filler_task","age_grp","retention_delay"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",375,0.92,0.000291379310344828,"from_dataset",112,"1",4,188,8,"read",NA,"between","pure","words","free recall","item",NA,"intentional","unrelated","writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",376,0.6,0.000387931034482759,"from_dataset",112,"1",1,189,32,"generate",NA,"between","pure","words","free recall","cue word","medium","incidental","category","writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",377,0.65,0.000441379310344828,"from_dataset",112,"1",2,189,32,"read",NA,"between","pure","words","free recall","cue word",NA,"incidental","category","writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",378,0.65,0.000337931034482759,"from_dataset",112,"1",3,190,32,"generate",NA,"between","pure","words","free recall","cue word","medium","incidental","unrelated","writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",379,0.66,0.000337931034482759,"from_dataset",112,"1",4,190,32,"read",NA,"between","pure","words","free recall","cue word",NA,"incidental","unrelated","writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",380,0.35,0.000576,"from_dataset",112,"2",1,191,36,"generate",NA,"between","pure","words","free recall","item","low","intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",381,0.36,0.000784,"from_dataset",112,"2",2,191,36,"read",NA,"between","pure","words","free recall","item",NA,"intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",382,0.4,0.0016,"from_dataset",112,"2",3,192,6,"generate",NA,"within","mixed","words","free recall","item","low","intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",383,0.34,0.000676,"from_dataset",112,"2",3,192,30,"read",NA,"within","mixed","words","free recall","item",NA,"intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",384,0.37,0.000784,"from_dataset",112,"2",4,193,30,"generate",NA,"within","mixed","words","free recall","item","low","intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",385,0.29,0.001444,"from_dataset",112,"2",4,193,6,"read",NA,"within","mixed","words","free recall","item",NA,"intentional",NA,"writing/typing","word fragment","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",386,0.44,0.00117185217131851,"from_dataset",114,"1",1,194,20,"generate",NA,"within","mixed","words","cued recall","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",387,0.3,0.00070186466152136,"from_dataset",114,"1",1,194,20,"read",NA,"within","mixed","words","cued recall","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",388,0.54,0.00134940200335495,"from_dataset",114,"1",1,195,20,"generate",NA,"within","mixed","words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",389,0.52,0.00133169265532792,"from_dataset",114,"1",1,195,20,"read",NA,"within","mixed","words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",390,0.5,0.0012752009952748,"from_dataset",114,"2",1,196,20,"generate",NA,"within","mixed","words","cued recall","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",391,0.39,0.000995092156135151,"from_dataset",114,"2",1,196,20,"read",NA,"within","mixed","words","cued recall","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",392,0.56,0.00132675484207723,"from_dataset",114,"2",1,197,20,"generate",NA,"within","mixed","words","recognition","item","high","intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",393,0.5,0.0012752009952748,"from_dataset",114,"2",1,197,20,"read",NA,"within","mixed","words","recognition","item",NA,"intentional","rhyme","verbal/speaking","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",394,0.43,0.00035,"from_dataset",115,"1a",1,198,48,"generate",NA,"between","pure","words","recognition","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",395,0.32,0.000457142857142857,"from_dataset",115,"1a",2,198,48,"read",NA,"between","pure","words","recognition","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",396,0.49,0.0014,"from_dataset",115,"1a",3,199,48,"generate",NA,"between","pure","words","recognition","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",397,0.42,0.00102857142857143,"from_dataset",115,"1a",4,199,48,"read",NA,"between","pure","words","recognition","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","long"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",398,0.93,0.00030625,"from_dataset",115,"1b",1,200,48,"generate",NA,"between","pure","words","cued recall","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",399,0.79,0.001225,"from_dataset",115,"1b",2,200,48,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",400,0.97,5.625e-05,"from_dataset",115,"1b",3,201,48,"generate",NA,"between","pure","words","cued recall","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",401,0.75,0.00105625,"from_dataset",115,"1b",4,201,48,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",402,0.36,9e-04,"from_dataset",115,"1c",1,202,48,"generate",NA,"between","pure","words","free recall","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",403,0.33,0.000625,"from_dataset",115,"1c",2,202,48,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",404,0.37,9e-04,"from_dataset",115,"1c",3,203,48,"generate",NA,"between","pure","words","free recall","item","high","intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",405,0.49,0.00140625,"from_dataset",115,"1c",4,203,48,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","yes","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",406,0.35,0.000426666666666667,"from_dataset",115,"2",1,204,48,"generate",NA,"between","pure","words","free recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",407,0.45,0.00096,"from_dataset",115,"2",2,204,48,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",408,0.34,0.000666666666666667,"from_dataset",115,"2",3,205,48,"generate",NA,"between","pure","words","free recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",409,0.34,0.000426666666666667,"from_dataset",115,"2",4,205,48,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",410,0.88,0.000426666666666667,"from_dataset",115,"2",1,206,48,"generate",NA,"between","pure","words","cued recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",411,0.78,0.00130666666666667,"from_dataset",115,"2",2,206,48,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",412,0.87,0.000426666666666667,"from_dataset",115,"2",3,207,48,"generate",NA,"between","pure","words","cued recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",413,0.69,0.00192666666666667,"from_dataset",115,"2",4,207,48,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",414,0.35,0.000918121276581843,"from_dataset",115,"3",1,208,72,"generate",NA,"between","pure","words","free recall","item","high","intentional","rhyme","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",415,0.47,0.00130202276075813,"from_dataset",115,"3",2,208,72,"read",NA,"between","pure","words","free recall","item",NA,"intentional","rhyme","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",416,0.63,0.0013628620930123,"from_dataset",115,"3",1,209,72,"generate",NA,"between","pure","words","cued recall","item","high","intentional","rhyme","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",417,0.51,0.00137760904266925,"from_dataset",115,"3",2,209,72,"read",NA,"between","pure","words","cued recall","item",NA,"intentional","rhyme","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",418,0.46,0.00129487092293901,"from_dataset",115,"4",1,210,48,"generate",NA,"between","pure","words","free recall","item","high","intentional","category","writing/typing","word stem","full","timed","no","younger","immediate"
"metadat_dat.mccurdy2020","metadat","dat.mccurdy2020","Studies on the Generation Effect",419,0.39,0.00107715134049747,"from_dataset",115,"4",2,210,48,"read",NA,"between","pure","words","free recall","item",NA,"intentional","category","writing/typing","word stem","full","timed","no","younger","immediate"
