"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","es_id","study_id","author","domain","n1","n2","n_total","mean_age1","mean_age2","miyake","task","year","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Kunimi, 2016 2016",0.172204449,132.9469003,"from_dataset",334,118,"Kunimi, 2016","shifting",20,20,40,"23.85","67.35","no","Task Switching Task",2016,0.0867283116406748,0.172204449,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Larson, 2016 2016",2.62802162,2.743292385,"from_dataset",335,119,"Larson, 2016","inhibition",94,65,159,"21.02","69.03","no","Flanker Task",2016,0.603759463435719,2.62802162,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Niermeyer, 2017 2017",0.068054249,0.612094488,"from_dataset",336,120,"Niermeyer, 2017","updating",62,72,134,"22.64","71.46","no","Verbal Fluency",2017,1.2781763150214,0.068054249,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Niermeyer, 2017 2017",0.516867516,0.273947144,"from_dataset",337,120,"Niermeyer, 2017","updating",62,72,134,"22.64","71.46","no","Verbal Fluency",2017,1.91058608954961,0.516867516,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Niermeyer, 2017 2017",0.522103403,0.058983251,"from_dataset",338,120,"Niermeyer, 2017","shifting",62,72,134,"22.64","71.46","no","Verbal Fluency",2017,4.11751933293279,0.522103403,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Niermeyer, 2017 2017",0.570078679,0.066037086,"from_dataset",339,120,"Niermeyer, 2017","updating",62,72,134,"22.64","71.46","no","Design Fluency",2017,3.89140156739071,0.570078679,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Niermeyer, 2017 2017",1.018916682,2.871059831,"from_dataset",340,120,"Niermeyer, 2017","shifting",62,72,134,"22.64","71.46","no","Trail Making Test",2017,0.590172376998743,1.018916682,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Niermeyer, 2017 2017",1.289821745,0.931298937,"from_dataset",341,120,"Niermeyer, 2017","inhibition",62,72,134,"22.64","71.46","yes","Stroop",2017,1.03622829386526,1.289821745,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","OConnor, 2015 2015",0.042888456,0.001233936,"from_dataset",342,121,"OConnor, 2015","inhibition",2737,1153,3890,"18-35","65-89","no","Flanker Task",2015,28.4677853496302,0.042888456,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Pettigrew, 2016 2016",1.217125829,750.8781678,"from_dataset",343,122,"Pettigrew, 2016","shifting",102,60,162,"21.2","71","no","Global Task Switching Task",2016,0.0364934784855401,1.217125829,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Pettigrew, 2016 2016",1.184162109,741.7683248,"from_dataset",344,122,"Pettigrew, 2016","updating",102,60,162,"21.2","71","no","n-back",2016,0.0367168874284611,1.184162109,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Pettigrew, 2016 2016",2.189817031,0.071858058,"from_dataset",345,122,"Pettigrew, 2016","processing speed",102,60,162,"21.2","71","no","Digit Symbol Substitution Task",2016,3.73045892102983,2.189817031,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",1.30783237,0.124246485,"from_dataset",346,123,"Sandberg, 2016","updating",19,24,43,"26.5","71.3","yes","Letter Memory Span Task",2016,2.83699091096242,1.30783237,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",0.725120839,0.172983122,"from_dataset",347,123,"Sandberg, 2016","updating",19,24,43,"26.5","71.3","no","Number Letter Sequencing Task",2016,2.40435247217994,0.725120839,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",1.400065145,0.60903598,"from_dataset",348,123,"Sandberg, 2016","updating",19,24,43,"26.5","71.3","no","n-back",2016,1.28138172231257,1.400065145,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",1.376341389,0.638165924,"from_dataset",349,123,"Sandberg, 2016","inhibition",19,24,43,"26.5","71.3","yes","Stroop",2016,1.25179494866357,1.376341389,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",0.711860391,10.77986805,"from_dataset",350,123,"Sandberg, 2016","inhibition",19,24,43,"26.5","71.3","no","Flanker Task",2016,0.304574315976659,0.711860391,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",1.500358579,191.147441,"from_dataset",351,123,"Sandberg, 2016","shifting",19,24,43,"26.5","71.3","no","Modified Alternating Runs Task",2016,0.072329548791721,1.500358579,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",-0.177139553,468.5294923,"from_dataset",352,123,"Sandberg, 2016","shifting",19,24,43,"26.5","71.3","yes","Plus-Minus Task",2016,0.0461988891715791,0.177139553,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",0.07449056,0.110313969,"from_dataset",353,123,"Sandberg, 2016","updating",19,24,43,"26.5","71.3","no","Digit Span",2016,3.01081967093461,0.07449056,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",0.258648074,0.105382045,"from_dataset",354,123,"Sandberg, 2016","updating",19,24,43,"26.5","71.3","no","Digit Span",2016,3.08046790980531,0.258648074,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",1.859028268,0.103353593,"from_dataset",355,123,"Sandberg, 2016","updating",19,24,43,"26.5","71.3","no","Computation Span Task",2016,3.11055016989605,1.859028268,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",1.060230812,1.86712522,"from_dataset",356,123,"Sandberg, 2016","processing speed",19,24,43,"26.5","71.3","no","Digit Symbol Substitution Task",2016,0.731835171269348,1.060230812,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",0.385224498,2.212103867,"from_dataset",357,123,"Sandberg, 2016","updating",19,24,43,"26.5","71.3","no","Verbal Fluency",2016,0.6723528382369,0.385224498,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sandberg, 2016 2016",0.224698861,0.783605574,"from_dataset",358,123,"Sandberg, 2016","updating",19,24,43,"26.5","71.3","no","Verbal Fluency",2016,1.12966907946797,0.224698861,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sauzon, 2016 2016",1.998329765,0.406379204,"from_dataset",359,124,"Sauzon, 2016","processing speed",30,30,60,"22.28","66.7","no","Mental Rotation Task",2016,1.56867964901582,1.998329765,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sauzon, 2016 2016",0.90407259,0.085572039,"from_dataset",360,124,"Sauzon, 2016","inhibition",30,30,60,"22.28","66.7","yes","Stroop",2016,3.41848800048457,0.90407259,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sauzon, 2016 2016",1.36262692,0.679417166,"from_dataset",361,124,"Sauzon, 2016","processing speed",23,23,46,"22.2","73.6","no","Mental Rotation Task",2016,1.21319815805973,1.36262692,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sauzon, 2016 2016",0.921271722,0.125791588,"from_dataset",362,124,"Sauzon, 2016","updating",23,23,46,"22.2","73.6","no","Digit Span",2016,2.81951364143077,0.921271722,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Sauzon, 2016 2016",1.587185296,0.093799393,"from_dataset",363,124,"Sauzon, 2016","inhibition",23,23,46,"22.2","73.6","yes","Stroop",2016,3.26512630692653,1.587185296,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Verrel, 2016 2016",0.384769084,22.71861044,"from_dataset",364,125,"Verrel, 2016","inhibition",16,16,32,"25.4","67.4","no","Flanker Task",2016,0.209801755432116,0.384769084,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Wang, 2017 2017",3.193577184,0.099894795,"from_dataset",365,126,"Wang, 2017","processing speed",27,33,60,"20","70.76","no","Digit Symbol Substitution Task",2017,3.16394241094058,3.193577184,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Wang, 2017 2017",-1.376859354,0.117293506,"from_dataset",366,126,"Wang, 2017","updating",27,33,60,"20","70.76","no","Digit Span",2017,2.91986663878153,1.376859354,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Wang, 2017 2017",-2.072809793,1.4963955,"from_dataset",367,126,"Wang, 2017","shifting",27,33,60,"20","70.76","yes","WCST",2017,0.817479373162132,2.072809793,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Wesnes, 2016 2016",1.082710933,0.150893223,"from_dataset",368,127,"Wesnes, 2016","processing speed",3988,1059,5047,"25.7","70.38","no","Simple Reaction Time Task",2016,2.57433542229703,1.082710933,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Wesnes, 2016 2016",0.83155329,0.172447477,"from_dataset",369,127,"Wesnes, 2016","processing speed",3988,1059,5047,"25.7","70.38","no","Processing Speed Task",2016,2.40808369768407,0.83155329,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Wesnes, 2016 2016",1.458047309,0.314821487,"from_dataset",370,127,"Wesnes, 2016","processing speed",3988,1059,5047,"25.7","70.38","no","Choice RT",2016,1.7822466909899,1.458047309,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Wesnes, 2016 2016",0.565431053,0.037268911,"from_dataset",371,127,"Wesnes, 2016","updating",3988,1059,5047,"25.7","70.38","no","Updating Task",2016,5.17996289213127,0.565431053,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Wesnes, 2016 2016",0.307082775,0.010431994,"from_dataset",372,127,"Wesnes, 2016","updating",3988,1059,5047,"25.7","70.38","no","Sternberg Task",2016,9.79075844044375,0.307082775,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Aisenberg, 2014 2014",0.829755649,56.13860006,"from_dataset",373,128,"Aisenberg, 2014","inhibition",15,15,30,"22.2","72.8","no","Simon Task",2014,0.133465559323863,0.829755649,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Aisenberg, 2015 2015",3.109467644,27.15825266,"from_dataset",374,129,"Aisenberg, 2015","inhibition",45,51,96,"23.8","71.9","no","Simon Task",2015,0.191888561792873,3.109467644,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Arvind Pala, 2014 2014",0.285266739,0.135514568,"from_dataset",375,130,"Arvind Pala, 2014","shifting",16,15,31,"22.44","66.53","no","Trail Making Test",2014,2.71648310003709,0.285266739,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Arvind Pala, 2014 2014",1.787000802,0.138575797,"from_dataset",376,130,"Arvind Pala, 2014","inhibition",16,15,31,"22.44","66.53","yes","Stroop",2014,2.68631110528776,1.787000802,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Arvind Pala, 2014 2014",2.739224153,0.934443986,"from_dataset",377,130,"Arvind Pala, 2014","processing speed",16,15,31,"22.44","66.53","no","Digit Symbol Substitution Task",2014,1.03448301238272,2.739224153,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Alperin, 2014 2014",0.659500845,56.47980134,"from_dataset",378,131,"Alperin, 2014","inhibition",25,29,54,"22.6","72.83","no","Oddball Task",2014,0.133061807865853,0.659500845,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Allain, 2005 2005",0.379336841,0.116259123,"from_dataset",379,132,"Allain, 2005","updating",16,18,34,"28.6","80.3","no","Zoo Map Task",2005,2.93282722232887,0.379336841,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bialystok, 2014A 2014",1.202600554,8.920010727,"from_dataset",380,133,"Bialystok, 2014A","inhibition",27,25,52,"20.3","71.3","yes","Stroop",2014,0.334824563764866,1.202600554,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bialystok, 2014B 2014",0.414909087,0.051240513,"from_dataset",381,134,"Bialystok, 2014B","inhibition",44,34,78,"20.4","67.6","no","Recent Probe Task",2014,4.41766994420824,0.414909087,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2014A 2014",0.864974121,0.165922635,"from_dataset",382,135,"Bouazzaoui, 2014A","shifting",60,60,120,"32.5","67.98","yes","WCST",2014,2.45497561090709,0.864974121,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2014B 2014",0.83524788,0.185059891,"from_dataset",383,136,"Bouazzaoui, 2014B","shifting",52,52,104,"32.78","70.62","yes","WCST",2014,2.32457653177588,0.83524788,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2014C 2014",1.352763916,0.093386401,"from_dataset",384,137,"Bouazzaoui, 2014C","shifting",60,60,120,"25.3","70.96","yes","WCST",2014,3.27233818920992,1.352763916,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2014A 2014",1.261669804,0.242826668,"from_dataset",385,138,"Bouazzaoui, 2014A","updating",52,52,104,"32.5","67.98","no","Verbal Fluency",2014,2.02932595346335,1.261669804,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2014B 2014",1.088748208,0.261161056,"from_dataset",386,139,"Bouazzaoui, 2014B","updating",52,52,104,"32.78","70.62","no","Verbal Fluency",2014,1.9567970817012,1.088748208,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2014C 2014",1.254895681,0.393280306,"from_dataset",387,140,"Bouazzaoui, 2014C","updating",52,52,104,"25.3","70.96","no","Verbal Fluency",2014,1.59458950147571,1.254895681,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2014A 2014",0.862854419,0.128116585,"from_dataset",388,141,"Bouazzaoui, 2014A","updating",55,57,112,"32.5","67.98","no","Verbal Fluency",2014,2.79381293067576,0.862854419,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2014B 2014",0.896568194,0.129650757,"from_dataset",389,142,"Bouazzaoui, 2014B","updating",55,57,112,"32.78","70.62","no","Verbal Fluency",2014,2.77723398817005,0.896568194,"CRAN",NA,NA,"CRAN"
"psymetadata_maldonado2020","psymetadata","maldonado2020","Studies on Age Differences in Executive Functioning","Bouazzaoui, 2014C 2014",1.51904132,0.035300056,"from_dataset",390,143,"Bouazzaoui, 2014C","inhibition",55,57,112,"25.3","70.96","yes","Stroop",2014,5.32245873234487,1.51904132,"CRAN",NA,NA,"CRAN"
