Row_number,Study_number,Study_title,Country,Latitude,Longitude,Species,Family,Hedges_g,Hedges_g_sei,LRR,LRR_sei,Clutch_size,Reproductive_mode,Mass,Disturbance_type,Vegetation_type,Precip,Temp,Range_size,Habitat_spec
888,2279,Early and late colonizers in mine site rehabilitated waste dumps in the Goldfields of Western Australia,Australia,-30.45,121.07,Anilios_bituberculatus,Typhlopidae,-0.510646119,0.642680304,NA,NA,5.8,Oviparous,61.13836401,Mining,Woodland,281.6,25.6531999,2796558.277,2
889,2279,Early and late colonizers in mine site rehabilitated waste dumps in the Goldfields of Western Australia,Australia,-30.45,121.07,Anilios_hamatus,Typhlopidae,-1.652852008,0.732527124,-2.091092159,0.560343701,NA,Oviparous,47.38704522,Mining,Woodland,281.6,25.6531999,895682.2888,2
890,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Blaesodactylus_boivini,Gekkonidae,-0.762847888,0.845672164,NA,NA,2,Oviparous,65.11698229,Logging,Forest,1145.75,26.60659615,18748.23513,1
891,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Blaesodactylus_boivini,Gekkonidae,-0.344622979,0.822534954,-0.875468737,1.879533101,2,Oviparous,65.11698229,Plantation,Forest,1145.75,26.60659615,18748.23513,1
894,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Geckolepis_maculata,Gekkonidae,-0.464626716,0.827439725,NA,NA,1.5,Oviparous,10.01704711,Logging,Forest,1145.75,26.60659615,194979.9249,2
895,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Geckolepis_maculata,Gekkonidae,-0.464626716,0.827439725,NA,NA,1.5,Oviparous,10.01704711,Plantation,Forest,1145.75,26.60659615,194979.9249,2
896,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Phelsuma_abbotti,Gekkonidae,-0.451351667,0.826827185,NA,NA,1.5,Oviparous,5.804688822,Logging,Forest,1145.75,26.60659615,28484.73701,4
897,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Phelsuma_abbotti,Gekkonidae,-0.451351667,0.826827185,NA,NA,1.5,Oviparous,5.804688822,Plantation,Forest,1145.75,26.60659615,28484.73701,4
898,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Zonosaurus_tsingy,Gerrhosauridae,-0.34719359,0.822625036,NA,NA,NA,NA,14.76581374,Logging,Forest,1145.75,26.60659615,10927.19961,2
899,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Zonosaurus_tsingy,Gerrhosauridae,-0.34719359,0.822625036,NA,NA,NA,NA,14.76581374,Plantation,Forest,1145.75,26.60659615,10927.19961,2
900,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Uroplatus_sikorae,Gekkonidae,-0.322394048,0.821783524,NA,NA,1.5,Oviparous,33.78033676,Logging,Forest,1145.75,26.60659615,154249.2995,1
901,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Uroplatus_sikorae,Gekkonidae,-0.322394048,0.821783524,NA,NA,1.5,Oviparous,33.78033676,Plantation,Forest,1145.75,26.60659615,154249.2995,1
902,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Furcifer_oustaleti,Chamaeleonidae,-0.225675833,0.819091447,NA,NA,48,Oviparous,434.3089556,Logging,Forest,1145.75,26.60659615,1182267.969,5
903,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Furcifer_oustaleti,Chamaeleonidae,0.321938109,0.821768629,1.386294361,3.180547974,48,Oviparous,434.3089556,Plantation,Forest,1145.75,26.60659615,1182267.969,5
904,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Paroedura_stumpffi,Gekkonidae,-0.225675833,0.819091447,NA,NA,2,Oviparous,8.586063408,Logging,Forest,1145.75,26.60659615,59053.50013,2
905,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Paroedura_stumpffi,Gekkonidae,0,0.816496581,0,4.082482905,2,Oviparous,8.586063408,Plantation,Forest,1145.75,26.60659615,59053.50013,2
906,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Phelsuma_grandis,Gekkonidae,0.040630996,0.816580823,0.15415068,2.354535996,2,Oviparous,30.1227748,Logging,Forest,1145.75,26.60659615,13648.51914,2
907,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Phelsuma_grandis,Gekkonidae,1.12305704,0.878505223,2.564949357,1.183411578,2,Oviparous,30.1227748,Plantation,Forest,1145.75,26.60659615,13648.51914,2
908,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Trachylepis_elegans,Scincidae,0.778192529,0.846836447,NA,NA,NA,NA,6.773557167,Logging,Forest,1145.75,26.60659615,768333.8672,4
909,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Trachylepis_elegans,Scincidae,0.410319697,0.825043547,NA,NA,NA,NA,6.773557167,Plantation,Forest,1145.75,26.60659615,768333.8672,4
910,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Furcifer_pardalis,Chamaeleonidae,0.322394048,0.821783524,NA,NA,30,Oviparous,268.8309231,Logging,Forest,1145.75,26.60659615,92914.4229,3
911,1585,Effects of anthropogenic activities on lizard communities in northern Madagascar,Madagascar,-12.33,49.33,Furcifer_pardalis,Chamaeleonidae,0.615479546,0.835604326,NA,NA,30,Oviparous,268.8309231,Plantation,Forest,1145.75,26.60659615,92914.4229,3
997,1443,Effects of grazing and invasive grasses on desert vertebrates in California,USA,35.38,-119.62,Gambelia_sila,Iguanidae,1.021662102,0.501215009,1.786188424,0.607945279,3.15,Oviparous,57.80190068,Grazing,Shrubland,206.25,26.68116681,37816.29813,2
998,1443,Effects of grazing and invasive grasses on desert vertebrates in California,USA,35.38,-119.62,Aspidoscelis_tigris,Teiidae,-0.003322311,0.471404846,-0.003464492,0.467902185,2.7,Oviparous,79.10445884,Grazing,Shrubland,206.25,26.68116681,1866036.583,3
999,1443,Effects of grazing and invasive grasses on desert vertebrates in California,USA,35.38,-119.62,Uta_stansburiana,Phrynosomatidae,0.11355758,0.4717843,0.085924386,0.325500983,3.8,Oviparous,15.67240591,Grazing,Shrubland,206.25,26.68116681,2078484.958,2
1000,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Plestiodon_gilberti,Scincidae,-2.212113278,0.678586902,-1.704748092,0.415178373,6.3,Oviparous,35.74144836,Grazing,Shrubland,220.5,32.14883327,216396.4212,5
1002,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Aspidoscelis_tigris,Teiidae,-3.847620293,0.902460563,-1.049822124,0.13181841,2.7,Oviparous,79.10445884,Grazing,Shrubland,220.5,32.14883327,1866036.583,3
1003,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Aspidoscelis_velox,Teiidae,-4.405279033,0.989344721,-1.609437912,0.263070997,4,Oviparous,19.2710277,Grazing,Shrubland,220.5,32.14883327,327108.4539,4
1004,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Gambelia_wislizenii,Iguanidae,-1.2289518210000001,0.582798746,-1.252762968,0.464481905,5.15,Oviparous,73.74850068,Grazing,Shrubland,220.5,32.14883327,1355178.7,2
1005,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Cophosaurus_texanus,Phrynosomatidae,-1.775824751,0.631142772,-0.753771802,0.194639768,4.55,Oviparous,23.09495114,Grazing,Shrubland,220.5,32.14883327,1137047.336,2
1006,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Holbrookia_maculata,Phrynosomatidae,-0.986569306,0.566105713,-0.606135804,0.279673448,7.15,Oviparous,14.60625916,Grazing,Shrubland,220.5,32.14883327,1609141.512,3
1007,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Callisaurus_draconoides,Phrynosomatidae,-2.212113278,0.678586902,-1.029619417,0.202678852,4.35,Oviparous,39.73660278,Grazing,Shrubland,220.5,32.14883327,776491.6178,3
1009,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Uta_stansburiana,Phrynosomatidae,1.853070267,0.639024631,0.875468737,0.259425495,3.8,Oviparous,15.67240591,Grazing,Shrubland,220.5,32.14883327,2078484.958,2
1010,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Urosaurus_ornatus,Phrynosomatidae,2.663737126,0.734251209,0.916290732,0.161343565,7.4,Oviparous,11.68420091,Grazing,Shrubland,220.5,32.14883327,1362661.38,4
1011,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Sceloporus_magister,Phrynosomatidae,2.911967563,0.767173734,0.693147181,0.123888208,9.3,Oviparous,80.66328376,Grazing,Shrubland,220.5,32.14883327,1152593.611,4
1012,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Sceloporus_undulatus,Phrynosomatidae,1.738000333,0.627371078,0.693147181,0.174233013,9.15,Oviparous,24.51059236,Grazing,Shrubland,220.5,32.14883327,4098307.964,5
1013,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Crotaphytus_collaris,Iguanidae,-1.310318552,0.589095393,-0.628608659,0.267724835,6,Oviparous,62.21382966,Grazing,Shrubland,220.5,32.14883327,1884582.704,5
1014,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Plestiodon_gilberti,Scincidae,-4.143591085,0.94810614,NA,NA,6.3,Oviparous,35.74144836,Grazing,Grassland,220.5,32.14883327,216396.4212,5
1016,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Aspidoscelis_tigris,Teiidae,-3.210253968,0.808564216,-2.397895273,0.402178248,2.7,Oviparous,79.10445884,Grazing,Grassland,220.5,32.14883327,1866036.583,3
1017,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Aspidoscelis_velox,Teiidae,-10.29536005,2.017728909,-2.48490665,0.379274579,4,Oviparous,19.2710277,Grazing,Grassland,220.5,32.14883327,327108.4539,4
1018,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Gambelia_wislizenii,Iguanidae,-0.935941823,0.563027121,-0.693147181,0.422577127,5.15,Oviparous,73.74850068,Grazing,Grassland,220.5,32.14883327,1355178.7,2
1019,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Cophosaurus_texanus,Phrynosomatidae,927.5183465,175.2853065,5.803124918,0.125988731,4.55,Oviparous,23.09495114,Grazing,Grassland,220.5,32.14883327,1137047.336,2
1020,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Holbrookia_maculata,Phrynosomatidae,1.183883167,0.579457238,0.693147181,0.267261242,7.15,Oviparous,14.60625916,Grazing,Grassland,220.5,32.14883327,1609141.512,3
1022,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Phrynosoma_platyrhinos,Phrynosomatidae,-0.367106586,0.539005938,-0.405465108,0.620419725,5.5,Oviparous,27.50211485,Grazing,Grassland,220.5,32.14883327,795658.7488,2
1023,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Uta_stansburiana,Phrynosomatidae,1.403912734,0.596746266,0.916290732,0.407080196,3.8,Oviparous,15.67240591,Grazing,Grassland,220.5,32.14883327,2078484.958,2
1024,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Urosaurus_ornatus,Phrynosomatidae,5.294486478,1.13439076,1.098612289,0.062994079,7.4,Oviparous,11.68420091,Grazing,Grassland,220.5,32.14883327,1362661.38,4
1025,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Sceloporus_magister,Phrynosomatidae,3.303959274,0.821934714,1.178654996,0.208139527,9.3,Oviparous,80.66328376,Grazing,Grassland,220.5,32.14883327,1152593.611,4
1026,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Sceloporus_undulatus,Phrynosomatidae,1.390400267,0.595615315,0.762140052,0.239478972,9.15,Oviparous,24.51059236,Grazing,Grassland,220.5,32.14883327,4098307.964,5
1027,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Crotaphytus_collaris,Iguanidae,1.183883167,0.579457238,0.405465108,0.157485197,6,Oviparous,62.21382966,Grazing,Grassland,220.5,32.14883327,1884582.704,5
1028,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Aspidoscelis_tigris,Teiidae,-1.853070267,0.639024631,-0.362905494,0.106578765,2.7,Oviparous,79.10445884,Grazing,Shrubland,220.5,32.14883327,1866036.583,3
1029,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Gambelia_wislizenii,Iguanidae,-2.339854557,0.69371977,-1.252762968,0.393088985,5.15,Oviparous,73.74850068,Grazing,Shrubland,220.5,32.14883327,1355178.7,2
1030,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Cophosaurus_texanus,Phrynosomatidae,0.367106586,0.539005938,0.133531393,0.178188365,4.55,Oviparous,23.09495114,Grazing,Shrubland,220.5,32.14883327,1137047.336,2
1031,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Callisaurus_draconoides,Phrynosomatidae,0,0.534522484,0,0.211288564,4.35,Oviparous,39.73660278,Grazing,Shrubland,220.5,32.14883327,776491.6178,3
1032,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Phrynosoma_platyrhinos,Phrynosomatidae,1.183883167,0.579457238,0.510825624,0.196799794,5.5,Oviparous,27.50211485,Grazing,Shrubland,220.5,32.14883327,795658.7488,2
1033,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Phrynosoma_solare,Phrynosomatidae,0.591941584,0.546102909,0.405465108,0.314970394,18.6,Oviparous,48.03231867,Grazing,Shrubland,220.5,32.14883327,321969.3385,5
1034,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Uta_stansburiana,Phrynosomatidae,1.101319758,0.573613397,0.207639365,0.099196369,3.8,Oviparous,15.67240591,Grazing,Shrubland,220.5,32.14883327,2078484.958,2
1035,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Urosaurus_ornatus,Phrynosomatidae,0,0.534522484,0,0.097185906,7.4,Oviparous,11.68420091,Grazing,Shrubland,220.5,32.14883327,1362661.38,4
1036,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Sceloporus_magister,Phrynosomatidae,1.2289518210000001,0.582798746,0.204794413,0.090348422,9.3,Oviparous,80.66328376,Grazing,Shrubland,220.5,32.14883327,1152593.611,4
1037,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Crotaphytus_collaris,Iguanidae,-0.935941823,0.563027121,-0.223143551,0.121007674,6,Oviparous,62.21382966,Grazing,Shrubland,220.5,32.14883327,1884582.704,5
1038,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Coleonyx_variegatus,Eublepharidae,0.591941584,0.546102909,0.223143551,0.178285485,1.95,Oviparous,8.725330911,Grazing,Shrubland,220.5,32.14883327,580023.1064,2
1039,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Sauromalus_ater,Iguanidae,0,0.534522484,0,0.534522484,7.75,Oviparous,512.604442,Grazing,Shrubland,220.5,32.14883327,416119.8127,3
1040,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Aspidoscelis_tigris,Teiidae,-7.103299003,1.44490307,-1.299282984,0.095674369,2.7,Oviparous,79.10445884,Grazing,Shrubland,220.5,32.14883327,1866036.583,3
1041,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Gambelia_wislizenii,Iguanidae,-2.367766334,0.697093902,-1.609437912,0.407080196,5.15,Oviparous,73.74850068,Grazing,Shrubland,220.5,32.14883327,1355178.7,2
1042,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Cophosaurus_texanus,Phrynosomatidae,-3.847620293,0.902460563,-1.446918983,0.208861992,4.55,Oviparous,23.09495114,Grazing,Shrubland,220.5,32.14883327,1137047.336,2
1043,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Callisaurus_draconoides,Phrynosomatidae,-5.506598791,1.169899725,-1.558144618,0.198181284,4.35,Oviparous,39.73660278,Grazing,Shrubland,220.5,32.14883327,776491.6178,3
1044,5930,EFFECTS OF GRAZING ON LIZARD ABUNDANCE AND DIVERSITY IN WESTERN ARIZONA,USA,34.21,-113.45,Phrynosoma_platyrhinos,Phrynosomatidae,-3.743767292,0.886723373,-1.609437912,0.385449645,5.5,Oviparous,27.50211485,Grazing,Shrubland,220.5,32.14883327,795658.7488,2
