"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","studyid","effectsizeid","species","speciesid","subphylum","phylum","assortmenttrait","traitdimensions","fieldcollection","publicationyear","pooleddata","spatiallypooled","temporallypooled","ni","precision","abs_yi","source","repo","branch","repo_license"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",443,0.342828254415394,0.05,"ZCOR","Dittrich et al. 2018",443,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-vent length","uni","yes",2018,"no","no","no",23,4.47213595499958,0.342828254415394,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",444,0.181982688600706,0.0909090909090909,"ZCOR","Dittrich et al. 2018",444,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-vent length","uni","yes",2018,"no","no","no",14,3.3166247903554,0.181982688600706,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",445,0.662462707371799,0.111111111111111,"ZCOR","Dittrich et al. 2018",445,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-vent length","uni","yes",2018,"no","no","no",12,3,0.662462707371799,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",446,0.253280612489767,0.0142857142857143,"ZCOR","Dobson et al. 2011",446,"Aptenodytes patagonicus","Aptenodytes_patagonicus_ott494361","Aves","Chordata","weight","uni","yes",2011,"no","no","no",73,8.36660026534076,0.253280612489767,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",447,0.176820020121789,0.0142857142857143,"ZCOR","Dobson et al. 2011",447,"Aptenodytes patagonicus","Aptenodytes_patagonicus_ott494361","Aves","Chordata","ear width","uni","yes",2011,"no","no","no",73,8.36660026534076,0.176820020121789,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",448,0.0140009147742465,0.0142857142857143,"ZCOR","Dobson et al. 2011",448,"Aptenodytes patagonicus","Aptenodytes_patagonicus_ott494361","Aves","Chordata","head width","uni","yes",2011,"no","no","no",73,8.36660026534076,0.0140009147742465,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",449,-0.0530497094739486,0.0147058823529412,"ZCOR","Dobson et al. 2011",449,"Aptenodytes patagonicus","Aptenodytes_patagonicus_ott494361","Aves","Chordata","ear surface area","tri","yes",2011,"no","no","no",71,8.24621125123532,0.0530497094739486,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",450,0.647522844827373,0.111111111111111,"ZCOR","Dodson and Marshall 1984",450,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","weight","uni","yes",1984,"no","no","no",12,3,0.647522844827373,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",451,0.590145159841189,0.2,"ZCOR","Dodson and Marshall 1984",451,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","femur length","uni","yes",1984,"no","no","no",8,2.23606797749979,0.590145159841189,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",452,0.266108406873654,0.111111111111111,"ZCOR","Dodson and Marshall 1984",452,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","pronotal width","uni","yes",1984,"no","no","no",12,3,0.266108406873654,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",453,0.223656109021832,0.2,"ZCOR","Dodson and Marshall 1984",453,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","weight","uni","yes",1984,"no","no","no",8,2.23606797749979,0.223656109021832,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",454,-0.0902441878561468,0.111111111111111,"ZCOR","Dodson and Marshall 1984",454,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","femur length","uni","yes",1984,"no","no","no",12,3,0.0902441878561468,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",455,-0.907644983319124,0.2,"ZCOR","Dodson and Marshall 1984",455,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","pronotal width","uni","yes",1984,"no","no","no",8,2.23606797749979,0.907644983319124,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",456,1.65839001992479,0.111111111111111,"ZCOR","Dodson and Marshall 1984",456,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","pronotal width","uni","yes",1984,"no","no","no",12,3,1.65839001992479,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",457,0.758173744684044,0.111111111111111,"ZCOR","Dodson and Marshall 1984",457,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","femur length","uni","yes",1984,"no","no","no",12,3,0.758173744684044,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",458,0.576339754969193,0.111111111111111,"ZCOR","Dodson and Marshall 1984",458,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","weight","uni","yes",1984,"no","no","no",12,3,0.576339754969193,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",459,0.234189466759367,0.0909090909090909,"ZCOR","Dodson and Marshall 1984",459,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","weight","uni","yes",1984,"no","no","no",14,3.3166247903554,0.234189466759367,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",460,-0.400059650056057,0.0909090909090909,"ZCOR","Dodson and Marshall 1984",460,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","pronotal width","uni","yes",1984,"no","no","no",14,3.3166247903554,0.400059650056057,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",461,-0.576339754969193,0.0909090909090909,"ZCOR","Dodson and Marshall 1984",461,"Phymata fasciata","Phymata_fasciata_ott3475652","Insecta","Arthropoda","femur length","uni","yes",1984,"no","no","no",14,3.3166247903554,0.576339754969193,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",462,0.0200026673068496,0.00233644859813084,"ZCOR","Dybas and Lloyd 1962",462,"Magicicada cassini","Magicicada_cassini_ott435888","Insecta","Arthropoda","tibia length","uni","yes",1962,"no","no","no",431,20.6881608655772,0.0200026673068496,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",463,0.0500417292784913,0.0029673590504451,"ZCOR","Dybas and Lloyd 1962",463,"Magicicada septendecim","Magicicada_septendecim_ott427477","Insecta","Arthropoda","tibia length","uni","yes",1962,"no","no","no",340,18.3575597506858,0.0500417292784913,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",464,0.0811778476417606,0.00444444444444444,"ZCOR","Dyson et al. 1992",464,"Hyperolius marmoratus","Hyperolius_marmoratus_ott441372","Amphibia","Chordata","snout-vent length","uni","yes",1992,"no","no","no",228,15,0.0811778476417606,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",465,0.226810892659762,0.000218914185639229,"ZCOR","Eaves et al. 1999",465,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",1999,"yes","no","yes",4571,67.5869809948632,0.226810892659762,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",466,0.223656109021832,0.00105708245243129,"ZCOR","Eckman et al. 2002",466,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",2002,"no","no","no",949,30.7571129984594,0.223656109021832,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",467,0.140925576070494,0.00105708245243129,"ZCOR","Eckman et al. 2002",467,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","weight","uni","yes",2002,"no","no","no",949,30.7571129984594,0.140925576070494,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",468,0.130739850028878,0.00251889168765743,"ZCOR","Eckman et al. 2002",468,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",2002,"no","no","no",400,19.9248588451713,0.130739850028878,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",469,0.120581028408444,0.00105708245243129,"ZCOR","Eckman et al. 2002",469,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","weight","uni","yes",2002,"no","no","no",949,30.7571129984594,0.120581028408444,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",470,0.741416144081269,0.0222222222222222,"ZCOR","Einoder et al. 2008",470,"Puffinus tenuirostris","Puffinus_tenuirostris_ott471652","Aves","Chordata","tarsus length","uni","yes",2008,"yes","yes","yes",48,6.70820393249937,0.741416144081269,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",471,0.725005087752999,0.0204081632653061,"ZCOR","Einoder et al. 2008",471,"Puffinus tenuirostris","Puffinus_tenuirostris_ott471652","Aves","Chordata","bill depth","uni","yes",2008,"yes","yes","yes",52,7,0.725005087752999,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",472,0.2768638226551,0.0222222222222222,"ZCOR","Einoder et al. 2008",472,"Puffinus tenuirostris","Puffinus_tenuirostris_ott471652","Aves","Chordata","head-bill length","uni","yes",2008,"yes","yes","yes",48,6.70820393249937,0.2768638226551,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",473,0.0600721559210316,0.0208333333333333,"ZCOR","Einoder et al. 2008",473,"Puffinus tenuirostris","Puffinus_tenuirostris_ott471652","Aves","Chordata","bill length","uni","yes",2008,"yes","yes","yes",51,6.92820323027551,0.0600721559210316,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",474,0.313921041076089,0.037037037037037,"ZCOR","Ellis and Bercovitch 2011",474,"Phascolarctos cinereus","Phascolarctos_cinereus_victor_ott985451","Mammalia","Chordata","head length","uni","yes",2011,"no","no","no",30,5.19615242270663,0.313921041076089,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",475,0.00900024301181048,0.037037037037037,"ZCOR","Ellis and Bercovitch 2011",475,"Phascolarctos cinereus","Phascolarctos_cinereus_victor_ott985451","Mammalia","Chordata","weight","uni","yes",2011,"no","no","no",30,5.19615242270663,0.00900024301181048,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",476,0.447692023527421,0.00130890052356021,"ZCOR","Ellis et al. 2007",476,"Homo sapiens","Homo_sapiens_ott770315","Mammalia","Chordata","body height","uni","yes",2007,"yes","yes","no",767,27.6405499221705,0.447692023527421,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",477,0.143986872598515,0.142857142857143,"ZCOR","Elmberg 1991",477,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",10,2.64575131106459,0.143986872598515,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",478,0.349576602310079,0.142857142857143,"ZCOR","Elmberg 1991",478,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",10,2.64575131106459,0.349576602310079,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",479,-0.12362598118313,0.142857142857143,"ZCOR","Elmberg 1991",479,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",10,2.64575131106459,0.12362598118313,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",480,0.0721248044222734,0.25,"ZCOR","Elmberg 1991",480,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",7,2,0.0721248044222734,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",481,-0.46235296439972,0.25,"ZCOR","Elmberg 1991",481,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",7,2,0.46235296439972,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",482,-0.309519604203112,0.5,"ZCOR","Elmberg 1991",482,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",5,1.41421356237309,0.309519604203112,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",483,-0.0030000090000486,0.142857142857143,"ZCOR","Elmberg 1991",483,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",10,2.64575131106459,0.0030000090000486,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",484,0.12362598118313,0.142857142857143,"ZCOR","Elmberg 1991",484,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",10,2.64575131106459,0.12362598118313,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",485,-0.428419958760203,0.2,"ZCOR","Elmberg 1991",485,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",8,2.23606797749979,0.428419958760203,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",486,-0.456221950381048,0.25,"ZCOR","Elmberg 1991",486,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",7,2,0.456221950381048,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",487,1.21441848384162,0.333333333333333,"ZCOR","Elmberg 1991",487,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",6,1.73205080756888,1.21441848384162,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",488,-0.239475207617771,0.333333333333333,"ZCOR","Elmberg 1991",488,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",6,1.73205080756888,0.239475207617771,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",489,-0.405916575407461,0.2,"ZCOR","Elmberg 1991",489,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",8,2.23606797749979,0.405916575407461,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",490,-0.173726907875849,0.142857142857143,"ZCOR","Elmberg 1991",490,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",10,2.64575131106459,0.173726907875849,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",491,0.075141101524669,0.25,"ZCOR","Elmberg 1991",491,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",7,2,0.075141101524669,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",492,0.396557989970601,0.333333333333333,"ZCOR","Elmberg 1991",492,"Rana temporaria","Rana_temporaria_temporaria_ott979590","Amphibia","Chordata","snout-ischium length","uni","no",1991,"no","no","no",6,1.73205080756888,0.396557989970601,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",493,0.202732554054082,0.0104166666666667,"ZCOR","Enders 1995",493,"Onymacris bicolor","Onymacris_bicolor_ott4618928","Insecta","Arthropoda","body length","uni","yes",1995,"no","no","no",99,9.79795897113271,0.202732554054082,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",494,0.0400213538367682,0.0222222222222222,"ZCOR","Enders 1995",494,"Onymacris bicolor","Onymacris_bicolor_ott4618928","Insecta","Arthropoda","body length","uni","yes",1995,"no","no","no",48,6.70820393249937,0.0400213538367682,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",495,0.447692023527421,0.0434782608695652,"ZCOR","Enders 1995",495,"Onymacris bicolor","Onymacris_bicolor_ott4618928","Insecta","Arthropoda","body length","uni","yes",1995,"no","no","no",26,4.79583152331272,0.447692023527421,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",496,0.217359589595119,0.0103092783505155,"ZCOR","Fairbairn 1988",496,"Aquarius remigis","Aquarius_remigis_ott436657","Insecta","Arthropoda","body length","uni","no",1988,"no","no","no",100,9.84885780179611,0.217359589595119,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",497,0.151140435936467,0.0232558139534884,"ZCOR","Fairbairn 1988",497,"Aquarius remigis","Aquarius_remigis_ott436657","Insecta","Arthropoda","body length","uni","no",1988,"no","no","no",46,6.557438524302,0.151140435936467,"CRAN",NA,NA,"CRAN"
"metadat_dat.moura2021","metadat","dat.moura2021","Studies on Assortative Mating",498,0.268254609250343,0.0769230769230769,"ZCOR","Fairbairn 1988",498,"Gerris comatus","Gerris_comatus_ott859177","Insecta","Arthropoda","body length","uni","no",1988,"no","no","no",16,3.60555127546399,0.268254609250343,"CRAN",NA,NA,"CRAN"
