"dataset_id","source_pkg","source_object","source_title","slab","yi","vi","measure","study_id","sample_id","author","pub_year","pub_type","ed_level1","ed_level2","country","perc_white","age","perc_female","ei_construct","ei_stream","ei_measure","subject","humanities","achievement_type","precision","abs_yi","source","repo","branch","repo_license"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.0905241637281329,0.00750899162922694,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,0,2,2.1,4,0,0,11.5400898419643,0.0905241637281329,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.106180158420354,0.00674192176612764,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,2,2,2.1,4,0,0,12.1789022759974,0.106180158420354,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.120258333565351,0.00527872292278295,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,1,2,2.1,2,0,0,13.7637116839282,0.120258333565351,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.133621924350624,0.0046375440250736,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,1,2,2.1,0,0,0,14.6843922629484,0.133621924350624,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.129324270161429,0.00525451187022124,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,0,2,2.1,2,0,0,13.7953845566043,0.129324270161429,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.141366613715079,0.00497632301591731,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,3,2,2.1,1,0,0,14.1757393281002,0.141366613715079,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.143167534900571,0.00497112040712623,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,4,2,2.1,1,0,0,14.1831553162288,0.143167534900571,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.142258525488618,0.00497375429935317,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,0,2,2.1,1,0,0,14.179399416031,0.142258525488618,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.154220294920129,0.00458172055355054,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,3,2,2.1,0,0,0,14.7735784038785,0.154220294920129,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.1603506271834,0.00530299707436118,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,1,2,2.1,9,0,0,13.7321742693275,0.1603506271834,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.154220294920129,0.00532401047563415,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,3,2,2.1,9,0,0,13.7050476339823,0.154220294920129,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.155193303278631,0.00768072711773977,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,0,2,2.1,5,0,0,11.410346479992,0.155193303278631,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.172553845566772,0.00718577771938267,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,2,2,2.1,4,0,0,11.7967699578186,0.172553845566772,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.167074542551039,0.00762057564863306,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,3,2,2.1,5,0,0,11.4552905934727,0.167074542551039,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.187081685793258,0.00642224727367482,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,1,2,2.1,4,0,0,12.478330624745,0.187081685793258,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.182221590581791,0.00522174936586578,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,4,2,2.1,9,0,0,13.8385946559677,0.182221590581791,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.182221590581791,0.00753784787491915,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,4,2,2.1,5,0,0,11.5179798853574,0.182221590581791,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.181064616404546,0.0048979373086316,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,0,2,2.1,3,0,0,14.2887220740902,0.181064616404546,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.195240884039886,0.00444814929217868,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,4,2,2.1,0,0,0,14.9937519753988,0.195240884039886,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.194001246846207,0.00445261316036248,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,0,2,2.1,0,0,0,14.986234264649,0.194001246846207,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.22128167053393,0.00623769980946428,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,4,2,2.1,4,0,0,12.66157596047,0.22128167053393,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.231355931224922,0.00469012488213325,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,3,2,2.1,3,0,0,14.6018471053768,0.231355931224922,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.247325709122431,0.00461466888427373,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,4,2,2.1,3,0,0,14.7207428982816,0.247325709122431,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.265504995365312,0.0151576042839302,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,2,2,2.1,10,0,0,8.12240644110848,0.265504995365312,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.284580280592002,0.0148173131516253,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,0,2,2.1,10,0,0,8.21514569999795,0.284580280592002,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.312452550237331,0.00442542260856617,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,4,2,2.1,2,0,0,15.0322027537311,0.312452550237331,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.349310020985972,0.00531622956227051,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,0,2,2.1,4,0,0,13.7150734235383,0.349310020985972,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.359988389726403,0.00522490146119655,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,3,2,2.1,4,0,0,13.834419730297,0.359988389726403,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.43722839448184,0.0114773354754808,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,3,2,2.1,10,0,0,9.33425072120703,0.43722839448184,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Downey, Mountstephen, Lloyn, Hansen, & Stough NA",0.219876693341667,0.00505947369825041,"from_dataset",61,64,"Downey, Mountstephen, Lloyn, Hansen, & Stough",2008,0,1,1,"Australia",NA,13.9,58.85,0,2,2.1,9,0,0,14.0587700887288,0.219876693341667,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Drago NA",0.186571000946809,0.0300514248864521,"from_dataset",62,65,"Drago",2005,1,2,2,"USA",53.1,31.6,0,2,1,1.1,0,0,0,5.76856068254017,0.186571000946809,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Drago NA",0.324325726816986,0.025828709292592,"from_dataset",62,65,"Drago",2005,1,2,2,"USA",53.1,31.6,0,1,1,1.1,0,0,0,6.22226707104193,0.324325726816986,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Drago NA",0.581125300448515,0.0141494363887536,"from_dataset",62,65,"Drago",2005,1,2,2,"USA",53.1,31.6,0,4,1,1.1,0,0,0,8.40679446213761,0.581125300448515,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Drago NA",0.57699102578753,0.014354759217327,"from_dataset",62,65,"Drago",2005,1,2,2,"USA",53.1,31.6,0,0,1,1.1,0,0,0,8.34645476359128,0.57699102578753,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Drago NA",0.680889391282256,0.00928109169382495,"from_dataset",62,65,"Drago",2005,1,2,2,"USA",53.1,31.6,0,3,1,1.1,0,0,0,10.3800744466999,0.680889391282256,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Drati NA",-0.0233371643454752,0.00609092103740913,"from_dataset",63,66,"Drati",2010,1,1,1,"USA",0,15.74664,NA,5,3,3.1,1,1,1,12.8132268559869,0.0233371643454752,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Drati NA",0.0931004263354983,0.00599231554921678,"from_dataset",63,66,"Drati",2010,1,1,1,"USA",0,15.74664,NA,6,3,3.1,1,1,1,12.9182195896613,0.0931004263354983,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Drati NA",0.114280234371304,0.00593933304226758,"from_dataset",63,66,"Drati",2010,1,1,1,"USA",0,15.74664,NA,0,3,3.1,1,1,1,12.9757108954243,0.114280234371304,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Drati NA",0.117218682018285,0.00593114850488622,"from_dataset",63,66,"Drati",2010,1,1,1,"USA",0,15.74664,NA,7,3,3.1,1,1,1,12.9846605599774,0.117218682018285,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Drati NA",0.237900666764019,0.00542688862830192,"from_dataset",63,66,"Drati",2010,1,1,1,"USA",0,15.74664,NA,8,3,3.1,1,1,1,13.5745219936452,0.237900666764019,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Edison NA",-0.2456209081135,0.0147163400551928,"from_dataset",64,67,"Edison",2003,1,2,1,"USA",NA,19.9,72.13,2,1,1.1,0,0,0,8.24328077574382,0.2456209081135,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Edison NA",-0.18320402746099,0.0155666515275709,"from_dataset",64,67,"Edison",2003,1,2,1,"USA",NA,19.9,72.13,1,1,1.1,0,1,1,8.01497917459546,0.18320402746099,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Edison NA",-0.145746731322565,0.0159661167973618,"from_dataset",64,67,"Edison",2003,1,2,1,"USA",NA,19.9,72.13,1,1,1.1,0,0,0,7.914078414194,0.145746731322565,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Edison NA",-0.0769808504941458,0.0164697169233152,"from_dataset",64,67,"Edison",2003,1,2,1,"USA",NA,19.9,72.13,0,1,1.1,0,0,0,7.79214333388189,0.0769808504941458,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Edison NA",-0.0313111934907153,0.0166340029915095,"from_dataset",64,67,"Edison",2003,1,2,1,"USA",NA,19.9,72.13,4,1,1.1,0,0,0,7.75356821965774,0.0313111934907153,"CRAN",NA,NA,"CRAN"
"psymetadata_maccann2020","psymetadata","maccann2020","Studies examining whether student emotional intelligence is associated with academic performance","Edison NA",-0.00760628679863897,0.0166647382024924,"from_dataset",64,67,"Edison",2003,1,2,1,"USA",NA,19.9,72.13,0,1,1.1,0,1,1,7.74641486588594,0.00760628679863897,"CRAN",NA,NA,"CRAN"
