article,experiment,sample,id,pairing,yi,vi,ni,stimuli,condition,gen_difficulty,manip_type,present_style,word_status,memory_test,memory_type,gen_constraint,learning_type,stimuli_relation,gen_mode,gen_task,attention,pacing,filler_task,age_grp,retention_delay
162,1,1,556,277,0.63,5.000000000000001e-4,20,20,generate,NA,within,mixed,words,cued recall,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
162,1,1,557,277,0.07,1.2500000000000003e-4,20,20,read,NA,within,mixed,words,cued recall,item,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
162,1,2,558,278,0.4,6.05e-4,20,20,generate,NA,within,mixed,words,cued recall,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,older,immediate
162,1,2,559,278,0.06,8e-5,20,20,read,NA,within,mixed,words,cued recall,item,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,no,older,immediate
175,1,1,560,279,0.66,8.980163070906571e-4,40,20,generate,NA,within,mixed,words,recognition,item,medium,intentional,NA,writing/typing,anagram,full,self-paced,no,younger,immediate
175,1,1,561,279,0.44,8.433607522448184e-4,40,20,read,NA,within,mixed,words,recognition,item,NA,intentional,NA,writing/typing,anagram,full,self-paced,no,younger,immediate
175,1,2,562,280,0.6,9.659282579424985e-4,40,20,generate,NA,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,self-paced,no,younger,immediate
175,1,2,563,280,0.34,6.071421540079785e-4,40,20,read,NA,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,self-paced,no,younger,immediate
175,2,1,564,281,0.61,9.587479727031576e-4,40,20,generate,low,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,self-paced,no,younger,immediate
175,2,1,565,281,0.34,6.071421540079785e-4,40,20,read,low,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,self-paced,no,younger,immediate
175,2,2,566,282,0.66,8.980163070906571e-4,40,20,generate,high,within,mixed,words,recognition,item,medium,incidental,NA,writing/typing,anagram,full,self-paced,no,younger,immediate
175,2,2,567,282,0.34,6.071421540079785e-4,40,20,read,high,within,mixed,words,recognition,item,NA,incidental,NA,writing/typing,anagram,full,self-paced,no,younger,immediate
182,1,1,568,283,0.89,5.168354297337584e-4,21,24,generate,NA,within,mixed,words,recognition,item,medium,incidental,semantic,covert/thinking,word stem,full,self-paced,yes,younger,long
182,1,1,569,283,0.5,0.001335468326649148,21,24,read,NA,within,mixed,words,recognition,item,NA,incidental,semantic,covert/thinking,word stem,full,self-paced,yes,younger,long
182,1,1,570,284,0.72,0.0011101572990327097,21,24,generate,NA,within,mixed,words,recognition,source,medium,incidental,semantic,covert/thinking,word stem,full,self-paced,yes,younger,long
182,1,1,571,284,0.39,0.0010421212511123603,21,24,read,NA,within,mixed,words,recognition,source,NA,incidental,semantic,covert/thinking,word stem,full,self-paced,yes,younger,long
186,1,1,572,285,0.59,0.0014459883918204956,19,24,generate,NA,between,pure,words,free recall,item,medium,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,1,2,573,285,0.61,0.001395385246496816,20,24,read,NA,between,pure,words,free recall,item,NA,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,1,3,574,286,0.59,0.0014459883918204956,19,24,generate,NA,between,pure,words,free recall,item,medium,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,1,4,575,286,0.44,0.0012274478639458196,20,24,read,NA,between,pure,words,free recall,item,NA,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,1,5,576,287,0.54,0.0014456926561052517,19,24,generate,NA,between,pure,words,free recall,item,medium,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,1,6,577,287,0.41,0.0012119984958200828,17,24,read,NA,between,pure,words,free recall,item,NA,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,2,1,578,288,0.44,0.0012274478639458196,20,24,generate,NA,between,pure,words,cued recall,item,medium,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,2,2,579,288,0.46,0.001281660845702201,20,24,read,NA,between,pure,words,cued recall,item,NA,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,2,3,580,289,0.52,0.0014267196040989299,19,24,generate,NA,between,pure,words,cued recall,item,medium,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,2,4,581,289,0.63,0.0013670036273087502,20,24,read,NA,between,pure,words,cued recall,item,NA,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,2,5,582,290,0.51,0.0013817953907425884,20,24,generate,NA,between,pure,words,cued recall,item,medium,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
186,2,6,583,290,0.41,0.0012119984958200828,17,24,read,NA,between,pure,words,cued recall,item,NA,intentional,semantic,writing/typing,word fragment,full,timed,yes,younger,immediate
197,1,1,584,291,0.619,0.0013695299637471673,48,7,generate,NA,within,mixed,numbers,free recall,item,low,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
197,1,1,585,291,0.31,7.639584719715676e-4,48,7,read,NA,within,mixed,numbers,free recall,item,NA,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
197,2,1,586,292,0.615,0.002509957464044266,18,7,generate,NA,between,pure,numbers,free recall,item,low,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
197,2,2,587,292,0.361,0.001737426452783764,18,7,read,NA,between,pure,numbers,free recall,item,NA,incidental,NA,writing/typing,calculation,full,self-paced,yes,younger,immediate
229,1,1,588,382,0.265,4.0084941850455636e-4,33,60,generate,NA,between,pure,words,free recall,item,medium,intentional,semantic,writing/typing,cue only,full,self-paced,no,younger,immediate
229,1,2,589,382,0.181,2.3379197372033162e-4,33,60,read,NA,between,pure,words,free recall,item,NA,intentional,semantic,writing/typing,cue only,full,self-paced,no,younger,immediate
229,1,1,590,383,0.364,6.38498933831982e-4,33,60,generate,NA,between,pure,words,free recall,item,medium,intentional,unrelated,writing/typing,cue only,full,self-paced,no,younger,immediate
229,1,2,591,383,0.201,2.690252720932372e-4,33,60,read,NA,between,pure,words,free recall,item,NA,intentional,unrelated,writing/typing,cue only,full,self-paced,no,younger,immediate
231,1,1,592,293,0.594,0.0019272483165134675,16,12,generate,NA,within,mixed,words,free recall,item,low,intentional,NA,writing/typing,NA,full,self-paced,yes,younger,immediate
231,1,1,593,293,0.427,0.0016236977335221062,16,12,read,NA,within,mixed,words,free recall,item,NA,intentional,NA,covert/thinking,NA,full,self-paced,yes,younger,immediate
231,1,1,594,294,0.582,0.001937155566979193,16,12,generate,NA,within,mixed,words,recognition,source,low,intentional,NA,verbal/speaking,NA,full,self-paced,yes,younger,immediate
231,1,1,595,294,0.765,0.0013358499689267752,16,12,read,NA,within,mixed,words,recognition,source,NA,intentional,NA,covert/thinking,NA,full,self-paced,yes,younger,immediate
231,2,1,596,295,0.554,0.0017788156345950555,20,12,generate,NA,within,mixed,words,free recall,item,low,intentional,NA,verbal/speaking,NA,full,self-paced,yes,younger,immediate
231,2,1,597,295,0.221,5.862492032087487e-4,20,12,read,NA,within,mixed,words,free recall,item,NA,intentional,NA,covert/thinking,NA,full,self-paced,yes,younger,immediate
231,2,1,598,296,0.479,0.0016609961440123932,20,12,generate,NA,within,mixed,words,recognition,source,low,intentional,NA,verbal/speaking,NA,full,self-paced,yes,younger,immediate
231,2,1,599,296,0.603,0.0017572347348039773,20,12,read,NA,within,mixed,words,recognition,source,NA,intentional,NA,covert/thinking,NA,full,self-paced,yes,younger,immediate
231,3,1,600,297,0.471,0.0012567030707538425,32,12,generate,NA,within,mixed,words,free recall,item,low,intentional,NA,verbal/speaking,NA,full,self-paced,yes,younger,immediate
231,3,1,601,297,0.294,6.851724400392565e-4,32,12,read,NA,within,mixed,words,free recall,item,NA,intentional,NA,covert/thinking,NA,full,self-paced,yes,younger,immediate
231,3,1,602,298,0.474,0.0012632763564426827,32,12,generate,NA,within,mixed,words,recognition,source,low,intentional,NA,verbal/speaking,NA,full,self-paced,yes,younger,immediate
231,3,1,603,298,0.537,0.0013556372903959335,32,12,read,NA,within,mixed,words,recognition,source,NA,intentional,NA,covert/thinking,NA,full,self-paced,yes,younger,immediate
232,1,1,604,384,0.812180451,4.8173236502413046e-4,40,40,generate,low,between,pure,words,cued recall,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
232,1,2,605,384,0.795338346,5.194341108073426e-4,40,40,read,low,between,pure,words,cued recall,item,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,no,younger,immediate
232,1,1,606,385,0.533082707,9.675337684707167e-4,40,20,generate,high,between,pure,words,cued recall,item,medium,intentional,semantic,verbal/speaking,word fragment,divided,timed,no,younger,immediate
232,1,2,607,385,0.475338346,9.056720990017883e-4,40,20,read,high,between,pure,words,cued recall,item,NA,intentional,semantic,verbal/speaking,word fragment,divided,timed,no,younger,immediate
232,1,3,608,386,0.586015038,8.500439207829146e-4,40,40,generate,low,between,pure,words,cued recall,item,medium,intentional,semantic,verbal/speaking,word fragment,full,timed,no,older,immediate
232,1,4,609,386,0.545112782,8.502694471705606e-4,40,40,read,low,between,pure,words,cued recall,item,NA,intentional,semantic,verbal/speaking,word fragment,full,timed,no,older,immediate
232,1,3,610,387,0.381503759,7.118911800529479e-4,40,20,generate,high,between,pure,words,cued recall,item,medium,intentional,semantic,verbal/speaking,word fragment,divided,timed,no,older,immediate
232,1,4,611,387,0.294887218,4.923140427749859e-4,40,20,read,high,between,pure,words,cued recall,item,NA,intentional,semantic,verbal/speaking,word fragment,divided,timed,no,older,immediate
234,1,1,612,388,0.73,7.307507369744391e-4,34,45,generate,NA,within,mixed,words,free recall,item,low,intentional,NA,writing/typing,letter transposition,full,timed,no,younger,immediate
234,1,1,613,388,0.67,8.504343449719448e-4,34,45,read,NA,within,mixed,words,free recall,item,NA,intentional,NA,writing/typing,letter transposition,full,timed,no,younger,immediate
234,1,2,614,389,0.69,8.145951007105721e-4,34,45,generate,NA,within,mixed,words,free recall,item,low,incidental,NA,writing/typing,letter transposition,full,timed,yes,younger,immediate
234,1,2,615,389,0.68,8.331027436529311e-4,34,45,read,NA,within,mixed,words,free recall,item,NA,incidental,NA,writing/typing,letter transposition,full,timed,yes,younger,immediate
234,1,1,616,390,0.93,2.7065487694368e-4,34,45,generate,NA,within,mixed,words,recognition,source,low,intentional,NA,writing/typing,letter transposition,full,timed,no,younger,immediate
234,1,1,617,390,0.93,2.7065487694368e-4,34,45,read,NA,within,mixed,words,recognition,source,NA,intentional,NA,writing/typing,letter transposition,full,timed,no,younger,immediate
234,1,2,618,391,0.88,3.7221994226766935e-4,34,45,generate,NA,within,mixed,words,recognition,source,low,incidental,NA,writing/typing,letter transposition,full,timed,yes,younger,immediate
234,1,2,619,391,0.88,3.7221994226766935e-4,34,45,read,NA,within,mixed,words,recognition,source,NA,incidental,NA,writing/typing,letter transposition,full,timed,yes,younger,immediate
234,3,1,620,392,0.69,8.845323822443245e-4,30,45,generate,NA,within,mixed,words,free recall,item,low,incidental,NA,writing/typing,letter transposition,full,timed,no,younger,immediate
234,3,1,621,392,0.64,9.712972161486864e-4,30,45,read,NA,within,mixed,words,free recall,item,NA,incidental,NA,writing/typing,letter transposition,full,timed,no,younger,immediate
234,3,1,622,393,0.69,8.845323822443245e-4,30,45,generate,NA,within,mixed,words,recognition,source,low,incidental,NA,writing/typing,letter transposition,full,timed,no,younger,immediate
234,3,1,623,393,0.84,5.042162043722374e-4,30,45,read,NA,within,mixed,words,recognition,source,NA,incidental,NA,writing/typing,letter transposition,full,timed,no,younger,immediate
237,1,1,624,394,0.288,9.90125e-4,32,8,generate,NA,between,mixed,words,free recall,item,medium,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,2,625,394,0.224,8e-4,32,8,read,NA,between,mixed,words,free recall,item,NA,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,1,626,395,0.316,0.001152,32,8,generate,NA,between,mixed,words,free recall,item,high,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,2,627,395,0.276,5.951250000000001e-4,32,8,read,NA,between,mixed,words,free recall,item,NA,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,1,628,396,0.306,8.20125e-4,32,8,generate,NA,between,mixed,words,free recall,item,medium,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,2,629,396,0.281,9.137812500000001e-4,32,8,read,NA,between,mixed,words,free recall,item,NA,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,1,630,397,0.466,7.80125e-4,32,8,generate,NA,between,mixed,words,free recall,item,high,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,2,631,397,0.417,9.679999999999999e-4,32,8,read,NA,between,mixed,words,free recall,item,NA,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,1,632,398,0.906,5.756964220417136e-4,32,8,generate,NA,between,mixed,words,recognition,cue word,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,2,633,398,0.76,0.001198530863435039,32,8,read,NA,between,mixed,words,recognition,cue word,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,1,634,399,0.854,7.825706931853965e-4,32,8,generate,NA,between,mixed,words,recognition,cue word,high,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,2,635,399,0.75,0.0012419605656630308,32,8,read,NA,between,mixed,words,recognition,cue word,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,1,636,400,0.781,0.0011054391757516397,32,8,generate,NA,between,mixed,words,recognition,cue word,medium,incidental,antonym,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,2,637,400,0.708,0.0014129898172395997,32,8,read,NA,between,mixed,words,recognition,cue word,NA,incidental,antonym,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,1,638,401,0.76,0.001198530863435039,32,8,generate,NA,between,mixed,words,recognition,cue word,high,incidental,antonym,writing/typing,word fragment,full,timed,no,younger,immediate
237,1,2,639,401,0.729,0.0013302078013003003,32,8,read,NA,between,mixed,words,recognition,cue word,NA,incidental,antonym,writing/typing,word fragment,full,timed,no,younger,immediate
237,2,1,640,402,0.481,6.563636363636364e-4,55,8,generate,NA,within,mixed,words,free recall,item,medium,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,2,1,641,402,0.389,6.984727272727274e-4,55,8,read,NA,within,mixed,words,free recall,item,NA,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,2,1,642,403,0.464,7.418909090909093e-4,55,8,generate,NA,within,mixed,words,free recall,item,high,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,2,1,643,403,0.442,7.272727272727274e-4,55,8,read,NA,within,mixed,words,free recall,item,NA,incidental,NA,writing/typing,word fragment,full,timed,no,younger,immediate
237,2,1,644,404,0.838,5.712670471373473e-4,55,8,generate,NA,within,mixed,words,recognition,cue word,medium,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
237,2,1,645,404,0.709,9.455707364383838e-4,55,8,read,NA,within,mixed,words,recognition,cue word,NA,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
237,2,1,646,405,0.739,8.647559050936549e-4,55,8,generate,NA,within,mixed,words,recognition,cue word,high,incidental,semantic,writing/typing,word fragment,full,timed,no,younger,immediate
