studyID,siteID,serviceType,samplingYear,plantingType,fieldDist,flowerstripPlantSpecRich,flowerstripAge,propSemiNatural,propArable,ES
vero01,vero01.EE.2014.LS16,pest control,2014,hedgerow,25,NA,NA,40,49,-2.09859705665435
vero01,vero01.EE.2014.LS16,pest control,2014,hedgerow,50,NA,NA,40,49,-1.41922580872235
vero01,vero01.EE.2014.LS16,pest control,2014,hedgerow,75,NA,NA,40,49,0.992542121559898
vero01,vero01.EE.2014.LS16,pollination,2014,hedgerow,2,NA,NA,40,49,1.76014353723405
vero01,vero01.EE.2014.LS16,pollination,2014,hedgerow,25,NA,NA,40,49,0.085539860281076
vero01,vero01.EE.2014.LS16,pollination,2014,hedgerow,50,NA,NA,40,49,-0.702508928873264
vero01,vero01.EE.2014.LS16,pollination,2014,hedgerow,75,NA,NA,40,49,-0.393557983125255
vero01,vero01.EE.2014.LS17,pest control,2014,hedgerow,2,NA,NA,76,19,0.266053190240333
vero01,vero01.EE.2014.LS17,pest control,2014,hedgerow,25,NA,NA,76,19,-0.332231811960495
vero01,vero01.EE.2014.LS17,pest control,2014,hedgerow,50,NA,NA,76,19,0.235587324171309
vero01,vero01.EE.2014.LS17,pest control,2014,hedgerow,75,NA,NA,76,19,1.11297611554841
vero01,vero01.EE.2014.LS17,pollination,2014,hedgerow,2,NA,NA,76,19,1.06164574684725
vero01,vero01.EE.2014.LS17,pollination,2014,hedgerow,25,NA,NA,76,19,0.80194785042138494
vero01,vero01.EE.2014.LS17,pollination,2014,hedgerow,50,NA,NA,76,19,0.439266305412853
vero01,vero01.EE.2014.LS17,pollination,2014,hedgerow,75,NA,NA,76,19,-0.115949886945885
vero01,vero01.EE.2014.LS18,pest control,2014,control,2,NA,NA,21,57,-0.8600522016847492
vero01,vero01.EE.2014.LS18,pest control,2014,control,25,NA,NA,21,57,0.109359499212969
vero01,vero01.EE.2014.LS18,pest control,2014,control,50,NA,NA,21,57,0.00745381200550549
vero01,vero01.EE.2014.LS18,pest control,2014,control,75,NA,NA,21,57,0.418473417034394
vero01,vero01.EE.2014.LS18,pollination,2014,control,2,NA,NA,21,57,1.27656814388934
vero01,vero01.EE.2014.LS18,pollination,2014,control,25,NA,NA,21,57,0.958662098264576
vero01,vero01.EE.2014.LS18,pollination,2014,control,50,NA,NA,21,57,1.33925384302662
vero01,vero01.EE.2014.LS18,pollination,2014,control,75,NA,NA,21,57,-1.19056187215635
vero01,vero01.EE.2014.LS2,pest control,2014,control,2,NA,NA,43,47,-0.15259246657513
vero01,vero01.EE.2014.LS2,pest control,2014,control,25,NA,NA,43,47,1.43413343273336
vero01,vero01.EE.2014.LS2,pest control,2014,control,50,NA,NA,43,47,-0.0868836794725182
vero01,vero01.EE.2014.LS2,pest control,2014,control,75,NA,NA,43,47,-0.27341184931219
vero01,vero01.EE.2014.LS2,pollination,2014,control,2,NA,NA,43,47,1.10642124623102
vero01,vero01.EE.2014.LS2,pollination,2014,control,25,NA,NA,43,47,2.29744952983928
vero01,vero01.EE.2014.LS2,pollination,2014,control,50,NA,NA,43,47,-0.00848868842483982
vero01,vero01.EE.2014.LS2,pollination,2014,control,75,NA,NA,43,47,0.981049847956461
vero01,vero01.EE.2014.LS3,pest control,2014,control,2,NA,NA,69,26,1.43413343273336
vero01,vero01.EE.2014.LS3,pest control,2014,control,25,NA,NA,69,26,-0.332231811960495
vero01,vero01.EE.2014.LS3,pest control,2014,control,50,NA,NA,69,26,-0.332231811960495
vero01,vero01.EE.2014.LS3,pest control,2014,control,75,NA,NA,69,26,0.256556603055215
vero01,vero01.EE.2014.LS3,pollination,2014,control,2,NA,NA,69,26,1.01687024746348
vero01,vero01.EE.2014.LS3,pollination,2014,control,25,NA,NA,69,26,0.0900174102194536
vero01,vero01.EE.2014.LS3,pollination,2014,control,50,NA,NA,69,26,-0.796537477579178
vero01,vero01.EE.2014.LS3,pollination,2014,control,75,NA,NA,69,26,0.143748009479976
vero01,vero01.EE.2014.LS4,pest control,2014,control,2,NA,NA,26,60,-0.185034708294884
vero01,vero01.EE.2014.LS4,pest control,2014,control,25,NA,NA,26,60,1.43413343273336
vero01,vero01.EE.2014.LS4,pest control,2014,control,75,NA,NA,26,60,0.256497724095966
vero01,vero01.EE.2014.LS4,pollination,2014,control,2,NA,NA,26,60,1.59895173945248
vero01,vero01.EE.2014.LS4,pollination,2014,control,25,NA,NA,26,60,-0.18311313602154
vero01,vero01.EE.2014.LS4,pollination,2014,control,50,NA,NA,26,60,0.37658060627557494
vero01,vero01.EE.2014.LS4,pollination,2014,control,75,NA,NA,26,60,-1.06519047388179
vero01,vero01.EE.2014.LS6,pest control,2014,hedgerow,2,NA,NA,24,54,1.43413343273336
vero01,vero01.EE.2014.LS6,pest control,2014,hedgerow,25,NA,NA,24,54,1.43413343273336
vero01,vero01.EE.2014.LS6,pest control,2014,hedgerow,50,NA,NA,24,54,-1.25747074964045
vero01,vero01.EE.2014.LS6,pest control,2014,hedgerow,75,NA,NA,24,54,0.0112280966514725
vero01,vero01.EE.2014.LS6,pollination,2014,hedgerow,2,NA,NA,24,54,0.770605000852746
vero01,vero01.EE.2014.LS6,pollination,2014,hedgerow,25,NA,NA,24,54,-1.16369657252609
vero01,vero01.EE.2014.LS6,pollination,2014,hedgerow,50,NA,NA,24,54,0.613890753009553
vero01,vero01.EE.2014.LS6,pollination,2014,hedgerow,75,NA,NA,24,54,-0.469676332077662
vero01,vero01.EE.2014.LS8,pest control,2014,control,2,NA,NA,23,71,0.967546386958507
vero01,vero01.EE.2014.LS8,pest control,2014,control,25,NA,NA,23,71,-0.332231811960495
vero01,vero01.EE.2014.LS8,pest control,2014,control,50,NA,NA,23,71,0.226516377665933
vero01,vero01.EE.2014.LS8,pest control,2014,control,75,NA,NA,23,71,-0.52849461690685
vero01,vero01.EE.2014.LS8,pollination,2014,control,2,NA,NA,23,71,0.649711152516569
vero01,vero01.EE.2014.LS8,pollination,2014,control,25,NA,NA,23,71,-1.12339862308069
vero01,vero01.EE.2014.LS8,pollination,2014,control,50,NA,NA,23,71,0.148225559418353
vero01,vero01.EE.2014.LS8,pollination,2014,control,75,NA,NA,23,71,-1.11892107314232
vero01,vero01.EE.2014.LS9,pest control,2014,hedgerow,2,NA,NA,31,24,-0.40588924266422893
vero01,vero01.EE.2014.LS9,pest control,2014,hedgerow,25,NA,NA,31,24,-1.50969088407342
vero01,vero01.EE.2014.LS9,pest control,2014,hedgerow,50,NA,NA,31,24,-0.225238251681456
vero01,vero01.EE.2014.LS9,pest control,2014,hedgerow,75,NA,NA,31,24,0.285996023682355
vero01,vero01.EE.2014.LS9,pollination,2014,hedgerow,2,NA,NA,31,24,0.367625506398822
vero01,vero01.EE.2014.LS9,pollination,2014,hedgerow,25,NA,NA,31,24,0.470609154981491
vero01,vero01.EE.2014.LS9,pollination,2014,hedgerow,50,NA,NA,31,24,-1.15026392271096
vero01,vero01.EE.2014.LS9,pollination,2014,hedgerow,75,NA,NA,31,24,-1.01593742455965
will01,will01.DUR.CONT,pollination,2012,control,0.5,NA,NA,NA,NA,-0.9635453567551231
will01,will01.DUR.CONT,pollination,2012,control,10,NA,NA,NA,NA,-0.381135601576126
will01,will01.DUR.CONT,pollination,2012,control,20,NA,NA,NA,NA,0.608163161369872
will01,will01.DUR.CONT,pollination,2012,control,40,NA,NA,NA,NA,0.496468140289509
will01,will01.DUR.CONT,pollination,2012,control,80,NA,NA,NA,NA,-0.234868311799147
will01,will01.DUR.REST,pollination,2012,flowerstrip,0.5,NA,6,NA,NA,0.496468140289509
will01,will01.DUR.REST,pollination,2012,flowerstrip,10,NA,6,NA,NA,0.858147257236699
will01,will01.DUR.REST,pollination,2012,flowerstrip,20,NA,6,NA,NA,-0.458258353959872
will01,will01.DUR.REST,pollination,2012,flowerstrip,40,NA,6,NA,NA,-0.00881886250574219
will01,will01.DUR.REST,pollination,2012,flowerstrip,80,NA,6,NA,NA,0.56561267608086
will01,will01.HER.CONT,pollination,2012,control,0.5,NA,NA,NA,NA,1.13539720074756
will01,will01.HER.CONT,pollination,2012,control,10,NA,NA,NA,NA,-0.0586822740888673
will01,will01.HER.CONT,pollination,2012,control,20,NA,NA,NA,NA,-0.898347034072169
will01,will01.HER.CONT,pollination,2012,control,30,NA,NA,NA,NA,-0.144801735460114
will01,will01.HER.REST,pollination,2012,flowerstrip,0.5,NA,6,NA,NA,0.267577998912961
will01,will01.HER.REST,pollination,2012,flowerstrip,10,NA,6,NA,NA,0.340448312873826
will01,will01.HER.REST,pollination,2012,flowerstrip,20,NA,6,NA,NA,-0.0951174302683589
will01,will01.HER.REST,pollination,2012,flowerstrip,30,NA,6,NA,NA,0.236111272611892
will01,will01.MEE.CONT,pollination,2012,control,0.5,NA,NA,NA,NA,1.43307041171101
will01,will01.MEE.CONT,pollination,2012,control,10,NA,NA,NA,NA,0.217851098085279
will01,will01.MEE.CONT,pollination,2012,control,20,NA,NA,NA,NA,-0.120816579955234
will01,will01.MEE.CONT,pollination,2012,control,40,NA,NA,NA,NA,0.344353436115081
will01,will01.MEE.REST,pollination,2012,flowerstrip,0.5,NA,6,NA,NA,-0.193530521429625
will01,will01.MEE.REST,pollination,2012,flowerstrip,10,NA,6,NA,NA,-0.7563165163151772
will01,will01.MEE.REST,pollination,2012,flowerstrip,20,NA,6,NA,NA,-0.488370617210313
will01,will01.MEE.REST,pollination,2012,flowerstrip,40,NA,6,NA,NA,0.346345598653822
will01,will01.RRM.CONT,pollination,2011,control,0.5,NA,NA,NA,NA,-1.11761725439108
will01,will01.RRM.CONT,pollination,2011,control,10,NA,NA,NA,NA,-0.719771235575382
will01,will01.RRM.CONT,pollination,2011,control,40,NA,NA,NA,NA,-1.64975922377965
will01,will01.RRM.CONT,pollination,2011,control,80,NA,NA,NA,NA,-0.625351556966406
will01,will01.RRM.REST,pollination,2011,flowerstrip,0.5,NA,5.25,NA,NA,1.2254574608671
will01,will01.RRM.REST,pollination,2011,flowerstrip,10,NA,5.25,NA,NA,0.709357670186235
will01,will01.RRM.REST,pollination,2011,flowerstrip,40,NA,5.25,NA,NA,0.484308826677024
will01,will01.RRM.REST,pollination,2011,flowerstrip,80,NA,5.25,NA,NA,1.76584969281301
will01,will01.VLZ.CONT,pollination,2011,control,0.5,NA,NA,NA,NA,-1.35451662238665
will01,will01.VLZ.CONT,pollination,2011,control,10,NA,NA,NA,NA,-0.0418775452344005
will01,will01.VLZ.CONT,pollination,2011,control,40,NA,NA,NA,NA,-0.565845000244948
will01,will01.VLZ.CONT,pollination,2011,control,80,NA,NA,NA,NA,-0.871372614360542
will01,will01.VLZ.REST,pollination,2011,flowerstrip,0.5,NA,5.75,NA,NA,2.43499468870237
will01,will01.VLZ.REST,pollination,2011,flowerstrip,10,NA,5.75,NA,NA,1.08291823834857
will01,will01.VLZ.REST,pollination,2011,flowerstrip,40,NA,5.75,NA,NA,1.39832800075294
will01,will01.VLZ.REST,pollination,2011,flowerstrip,80,NA,5.75,NA,NA,2.30081259987977
will01,will01.YNG.CONT,pollination,2011,control,0.5,NA,NA,NA,NA,-0.391271338148116
will01,will01.YNG.CONT,pollination,2011,control,10,NA,NA,NA,NA,0.212117928287831
will01,will01.YNG.CONT,pollination,2011,control,40,NA,NA,NA,NA,0.323936709145412
will01,will01.YNG.CONT,pollination,2011,control,80,NA,NA,NA,NA,1.46913388648654
will01,will01.YNG.REST,pollination,2011,flowerstrip,0.5,NA,6,NA,NA,-1.64666673351608
will01,will01.YNG.REST,pollination,2011,flowerstrip,10,NA,6,NA,NA,-1.48785165459506
will01,will01.YNG.REST,pollination,2011,flowerstrip,40,NA,6,NA,NA,-1.83789305463512
will01,will01.YNG.REST,pollination,2011,flowerstrip,45,NA,6,NA,NA,-0.807215595668851
wolt09,wolt09.BreckControl,pest control,2008,control,15,NA,NA,3,95,-0.132104877046568
wolt09,wolt09.BreckControl,pest control,2009,control,15,NA,NA,5,94,-0.567379127420413
wolt09,wolt09.BreckEnhancement,pest control,2008,flowerstrip,15,NA,2,6,92,-0.749682041064448
wolt09,wolt09.BreckEnhancement,pest control,2009,flowerstrip,15,NA,1.5,3,95,0.9816286865622381
wolt09,wolt09.CassControl,pest control,2008,control,15,NA,NA,25,70,0.543345062544085
wolt09,wolt09.CassControl,pest control,2009,control,15,NA,NA,25,70,1.25732680571359
wolt09,wolt09.CassEnhancement,pest control,2008,flowerstrip,15,NA,2,28,66,0.119634192741223
wolt09,wolt09.CassEnhancement,pest control,2009,flowerstrip,15,NA,1.5,30,64,-0.692336001192727
wolt09,wolt09.CharControl,pest control,2009,control,15,NA,NA,60,34,0.29829947661677497
wolt09,wolt09.FowlControl,pest control,2008,control,15,NA,NA,45,44,-0.7774028855948649
wolt09,wolt09.FowlEnhancement,pest control,2008,flowerstrip,15,NA,2,40,53,0.51204502937878
wolt09,wolt09.GBControl,pest control,2009,control,15,NA,NA,52,16,3.01289799373113
wolt09,wolt09.GBEnhancement,pest control,2009,flowerstrip,15,NA,1.5,47,28,2.0554156512928694
wolt09,wolt09.IthControl,pest control,2008,control,15,NA,NA,37,60,-0.8949659852901252
wolt09,wolt09.IthEnhancement,pest control,2008,flowerstrip,15,NA,2,48,48,3.62961927704936
wolt09,wolt09.IthEnhancement,pest control,2009,flowerstrip,15,NA,1.5,24,57,-0.34963478231981
wolt09,wolt09.LapControl,pest control,2008,control,15,NA,NA,77,10,0.320508139640195
wolt09,wolt09.LapEnhancement,pest control,2008,flowerstrip,15,NA,2,72,15,-0.677452027205554
wolt09,wolt09.LerControl,pest control,2008,control,15,NA,NA,26,43,-0.568330186040034
wolt09,wolt09.LerEnhancement,pest control,2008,flowerstrip,15,NA,2,54,32,-0.316574337722369
wolt09,wolt09.MasControl,pest control,2008,control,15,NA,NA,37,50,-0.213396987013285
wolt09,wolt09.MasControl,pest control,2009,control,15,NA,NA,32,57,-0.21310000705761
wolt09,wolt09.MasEnhancement,pest control,2008,flowerstrip,15,NA,2,32,55,0.38828550720136507
wolt09,wolt09.MasEnhancement,pest control,2009,flowerstrip,15,NA,1.5,39,49,-0.595610189968535
wolt09,wolt09.Ox09-1Control,pest control,2009,control,15,NA,NA,48,42,-0.858145222465568
wolt09,wolt09.Ox09-1Enhancement,pest control,2009,flowerstrip,15,NA,1.5,38,49,-0.737072491188259
wolt09,wolt09.RichControl,pest control,2008,control,15,NA,NA,45,34,-0.653992406595391
wolt09,wolt09.RichEnhancement,pest control,2008,flowerstrip,15,NA,2,41,45,-0.746495167449177
wolt09,wolt09.SagControl,pest control,2008,control,15,NA,NA,30,64,-0.538570327419702
wolt09,wolt09.SagEnhancement,pest control,2008,flowerstrip,15,NA,2,39,47,-0.512054558246076
wolt09,wolt09.SilvControl,pest control,2009,control,15,NA,NA,18,73,-0.812923287374446
wolt09,wolt09.SilvEnhancement,pest control,2009,flowerstrip,15,NA,1.5,19,69,-0.663808852602486
wolt09,wolt09.SpringControl,pest control,2009,control,15,NA,NA,32,57,-0.714354002828274
wolt09,wolt09.SpringEnhancement,pest control,2009,flowerstrip,15,NA,1.5,31,58,-0.766521463809115
wolt09,wolt09.StockControl,pest control,2008,control,15,NA,NA,36,56,-0.330615056439644
wolt09,wolt09.StockEnhancement,pest control,2008,flowerstrip,15,NA,2,40,54,1.04979261459839
wolt09,wolt09.VermControl,pest control,2008,control,15,NA,NA,73,25,1.12464860381657
wolt09,wolt09.VermControl,pest control,2009,control,15,NA,NA,38,54,-0.464625369019159
wolt09,wolt09.VermEnhancement,pest control,2009,flowerstrip,15,NA,1.5,41,49,-0.737957371881323
wolt09,wolt09.VicksControl,pest control,2008,control,15,NA,NA,49,28,0.686078219962748
wolt09,wolt09.VicksControl,pest control,2009,control,15,NA,NA,30,62,-0.61658320183834
wolt09,wolt09.VicksEnhancement,pest control,2008,flowerstrip,15,NA,2,40,25,0.909973368854765
wolt09,wolt09.VicksEnhancement,pest control,2009,flowerstrip,15,NA,1.5,45,39,0.262742048304035
wolt09,wolt09.WestControl,pest control,2009,control,15,NA,NA,22,67,-0.442925370256518
wolt09,wolt09.WestEnhancement,pest control,2009,flowerstrip,15,NA,1.5,31,64,-0.794691576726519
